Symbol,ShortName,IndustryName,PROVINCE,CITY,MAINBUSSINESS,Validated_Symbol
002020,京新药业,医药制造业,浙江省,绍兴市,主要从事抗感染药物（喹诺酮类、头孢菌素类）、心脑血管类药物、特色中药等产品的研发、生产和销售。,002020.SZ
002021,ST 中捷,专用设备制造业,浙江省,台州市,中、高档工业缝纫机的开发、生产和销售。,002021.SZ
002022,科华生物,医药制造业,上海市,上海市,体外临床免疫诊断试剂、体外临床化学诊断试剂，核酸诊断试剂，基因工程药物及与体外诊断试剂相配套的自动化检验诊断仪器等的研究、生产和销售。,002022.SZ
002023,海特高新,铁路、船舶、航空航天和其它运输设备制造业,四川省,成都市,航空小型发动机维修；飞机机载无线电、仪表、电气设备的研制和维修；航空培训；航空器材维修交换及租赁一体化服务。,002023.SZ
002024,ST 易购,零售业,江苏省,南京市,综合家用电器的连锁销售和服务。,002024.SZ
002025,航天电器,计算机、通信和其他电子设备制造业,贵州省,贵阳市,各种继电器和电连接器的研制、生产和销售。,002025.SZ
002026,山东威达,金属制品业,山东省,威海市,"生产和销售""孔雀""、""PEACOCK""牌系列钻夹头产品。",002026.SZ
002027,分众传媒,商务服务业,广东省,广州市,PC整机和电脑配件的研发、生产及销售。,002027.SZ
002028,思源电气,电气机械及器材制造业,上海市,上海市,输配电设备的制造和服务。,002028.SZ
002029,七匹狼,纺织服装、服饰业,福建省,晋江市,服装、服饰产品的设计、制造及销售。,002029.SZ
002030,达安基因,医药制造业,广东省,广州市,荧光PCR检测技术研究、开发和应用；荧光PCR检测试剂盒的生产和销售。,002030.SZ
002031,巨轮智能,专用设备制造业,广东省,揭阳市,制造和销售汽车子午线轮胎活络模具、轮胎二半模具及轮胎成型设备等。,002031.SZ
002032,苏泊尔,金属制品业,浙江省,玉环市,设计、生产、销售各种压力锅、铝制品炊具及小家电等，主要产品为压力锅、奶锅、汤锅、炒锅、蒸锅、真空保鲜锅、电水壶、电磁炉、电火锅、电饭煲、榨汁机等。,002032.SZ
002033,丽江股份,公共设施管理业,云南省,丽江市,经营旅游索道及其他相关配套服务。,002033.SZ
002034,旺能环境,生态保护和环境治理业,浙江省,湖州市,垃圾焚烧发电,002034.SZ
002035,华帝股份,电气机械及器材制造业,广东省,中山市,生产、销售灶具、热水器、抽油烟机等产品。,002035.SZ
002036,联创电子,计算机、通信和其他电子设备制造业,江西省,南昌市,研发、生产和销售触控显示类产品和光学元件产品。,002036.SZ
002037,保利联合,化学原料及化学制品制造业,贵州省,贵阳市,民用爆炸物品生产、销售、研究开发；工程爆破技术服务，工程施工；化工产品（不含化学危险品）、进出口经营业务。,002037.SZ
002038,双鹭药业,医药制造业,北京市,北京市,基因工程和生化药物的研究开发、生产经营。,002038.SZ
002039,黔源电力,电力、热力生产和供应业,贵州省,贵阳市,水力、火力发电站的开发建设与经营管理。,002039.SZ
002040,南京港,水上运输业,江苏省,南京市,原油、成品油和液体化工产品的装卸和储存服务。,002040.SZ
002041,登海种业,农业,山东省,莱州市,玉米种子生产、自育农作物杂交种子销售，花卉、苗木、食用菌类种苗的开发及技术服务。,002041.SZ
002042,华孚时尚,纺织业,安徽省,淮北市,纯棉纱线、混纺纱线、纯棉坯布、混纺坯布等的生产和销售。,002042.SZ
002043,兔宝宝,木材加工及木、竹、藤、棕、草制品业,浙江省,湖州市,中高档装饰贴面板、胶合板、单板的生产销售和原木加工、销售。,002043.SZ
002044,美年健康,卫生,江苏省,南通市,高档时装的设计、生产、销售、服饰及原辅材料；纺织服装类产品的科技开发。,002044.SZ
002045,国光电器,计算机、通信和其他电子设备制造业,广东省,广州市,扬声器、音箱等电声器件产品的开发、生产和销售。,002045.SZ
002046,国机精工,通用设备制造业,河南省,洛阳市,轴承、电主轴、轴承专用工艺装备和检测仪器及相关产品的研究、开发、生产、销售业务。,002046.SZ
002047,宝鹰股份,建筑装饰和其他建筑业,广东省,深圳市,综合建筑装饰设计与施工,
002048,宁波华翔,汽车制造业,浙江省,宁波市,汽车非金属类（主要为橡塑类）零部件的开发、生产、销售，产品主要应用于发动机附件系统、底盘系统、电器及空调系统、内外饰件系统等。,002048.SZ
002049,紫光国微,计算机、通信和其他电子设备制造业,河北省,唐山市,压电石英晶体元器件的开发、生产和销售。,002049.SZ
002050,三花智控,通用设备制造业,浙江省,绍兴市,生产销售制冷空调用截止阀、电子膨胀阀、电磁阀、单向阀、北美截止阀、排水泵和球阀等七类产品。,002050.SZ
002051,中工国际,土木工程建筑业,北京市,北京市,主营业务为国际工程承包，承包项目所需的设计、设备、材料与技术出口，核心业务为成套设备与技术的出口。,002051.SZ
002052,ST 同洲,计算机、通信和其他电子设备制造业,广东省,深圳市,投资兴办实业；数字卫星接收机等数字电视接收设备的研制和生产，网络、计算机、通讯、软件研制生产及其系统集成。,002052.SZ
002053,云南能投,食品制造业,云南省,昆明市,食用盐、工业盐、烧碱、无水硫酸钠和聚氯乙烯的生产和销售。,002053.SZ
002054,德美化工,化学原料及化学制品制造业,广东省,佛山市,纺织印染助剂的研发、生产和销售。,002054.SZ
002055,得润电子,计算机、通信和其他电子设备制造业,广东省,深圳市,电子连接器的研制开发、生产和销售。,002055.SZ
002056,横店东磁,电气机械及器材制造业,浙江省,东阳市,永磁铁氧体、软磁铁氧体、其他磁性材料及电池的生产和销售。,002056.SZ
002057,中钢天源,化学原料及化学制品制造业,安徽省,马鞍山市,磁性材料、磁器件、磁分离及相关配套设备研发、生产与销售。,002057.SZ
002058,威尔泰,仪器仪表制造业,上海市,上海市,从事压力变送器、电磁流量计、温度仪表等工业自动化仪器仪表生产销售和工程自动化控制系统、仪表集成服务。,002058.SZ
002059,云南旅游,公共设施管理业,云南省,昆明市,"景区景点投资、经营及管理,园林园艺产品展示,旅游房地产投资,生物产品开发及利用,旅游商贸。",002059.SZ
002060,广东建工,土木工程建筑业,广东省,广州市,水利水电工程施工业务，其次为市政公用工程、公路工程、机电安装工程、地基与基础工程、房屋建筑工程等工程施工业务。,002060.SZ
002061,浙江交科,土木工程建筑业,浙江省,江山市,化工产品的开发、生产和销售。,002061.SZ
002062,宏润建设,土木工程建筑业,浙江省,宁波市,市政公用工程、房屋建筑工程、公路工程、地基与基础工程、建筑装修装饰工程等承包施工。,002062.SZ
002063,远光软件,软件和信息技术服务业,广东省,珠海市,计算机软件的开发和销售，计算机系统软硬件集成。,002063.SZ
002064,华峰化学,化学纤维制造业,浙江省,瑞安市,氨纶产品的加工制造、销售、技术开发。,002064.SZ
002065,东华软件,软件和信息技术服务业,北京市,北京市,行业应用软件开发、计算机信息系统集成及相关服务业务。,002065.SZ
002066,瑞泰科技,非金属矿物制品业,北京市,北京市,熔铸锆刚玉系列耐火材料、熔铸氧化铝系列耐火材料的生产和销售。,002066.SZ
002067,景兴纸业,造纸及纸制品业,浙江省,平湖市,包装纸板的生产和销售。,002067.SZ
002068,黑猫股份,化学原料及化学制品制造业,江西省,景德镇市,生产销售炭黑及其尾气。,002068.SZ
002069,ST 獐子岛,渔业,辽宁省,大连市,海产品养殖和水产品加工。,002069.SZ
002070,*ST 众和,纺织业,福建省,莆田市,主营棉休闲面料的开发、生产和销售。,
002071,长城退,广播、电视、电影和影视录音制作业,江苏省,张家港市,锻造类工具五金和配件五金制品的生产和销售。,
002072,凯瑞德,互联网和相关服务,湖北省,荆门市,生产特宽幅装饰布和防羽布系列、大小提花布系列、弹力布系列（上述产品合称本色坯布系列）以及长丝布和色织布系列产品。,002072.SZ
002073,软控股份,专用设备制造业,山东省,青岛市,根据轮胎橡胶企业各生产工序的需要提供软硬结合的智能化设备系统和软件。,002073.SZ
002074,国轩高科,电气机械及器材制造业,安徽省,合肥市,高、低压开关及成套设备，电器自动化、配网自动化设备及元器件的制造和销售。,002074.SZ
002075,沙钢股份,黑色金属冶炼及压延加工业,江苏省,张家港市,黑色金属产品的开发、冶炼、加工及销售。,002075.SZ
002076,*ST 雪莱,电气机械及器材制造业,广东省,佛山市,生产销售节能灯、车用氙气金卤灯、紫外线杀菌灯及其他特种光源和配套电子镇流器。,002076.SZ
002077,大港股份,计算机、通信和其他电子设备制造业,江苏省,镇江市,工业园区开发，基础设施建设，工业厂房建设与经营，仓储物流，产业投资。,002077.SZ
002078,太阳纸业,造纸及纸制品业,山东省,济宁市,机制纸、纸板的生产和销售。,002078.SZ
002079,苏州固锝,计算机、通信和其他电子设备制造业,江苏省,苏州市,先进集成电路的研发、封装和测试，以及分立器件的研发、生产和销售。,002079.SZ
002080,中材科技,非金属矿物制品业,江苏省,南京市,特种纤维复合材料及其制品的制造与销售，并面向行业提供技术与装备服务。,002080.SZ
002081,金螳螂,建筑装饰和其他建筑业,江苏省,苏州市,承接酒店、写字楼、图书馆、医院、体育场馆等公共装饰工程的设计及施工。,002081.SZ
002082,万邦德,医药制造业,浙江省,湖州市,医药制造和医疗器械业务。,002082.SZ
002083,孚日股份,纺织业,山东省,高密市,毛巾系列产品、装饰布系列产品等家用纺织品的生产和销售。,002083.SZ
002084,海鸥住工,金属制品业,广东省,广州市,整装卫浴空间的制造与服务,002084.SZ
002085,万丰奥威,汽车制造业,浙江省,绍兴市,汽车铝合金车轮的研发、制造和销售。,002085.SZ
002086,ST 东洋,渔业,山东省,烟台市,海洋水产品加工和海水养殖。,002086.SZ
002087,新野纺织,纺织业,河南省,南阳市,中高档棉纺织品的生产与销售。,
002088,鲁阳节能,非金属矿物制品业,山东省,淄博市,硅酸铝耐火纤维材料、珍珠岩保温材料、玻璃钢产品、高温粘结剂、浇注料的制造、销售。,002088.SZ
002089,*ST 新海,计算机、通信和其他电子设备制造业,江苏省,苏州市,通信网络配套设备及软件、相关电子产品、安装线缆、电器机械及器材、报警系统出入口控制设备、报警系统视频监控设备及其他安全技术防范产品的开发、制造、加工、销售，电子工程施工。,
002090,金智科技,电气机械及器材制造业,江苏省,南京市,从事电力自动化产品研发、生产、销售及服务，还从事高校信息化业务。,002090.SZ
002091,江苏国泰,批发业,江苏省,张家港市,从事纺织品、轻工品、机电和化工产品的进出口业务和外派劳务业务。,002091.SZ
002092,中泰化学,化学原料及化学制品制造业,新疆维吾尔自治区,乌鲁木齐市,聚氯乙烯树脂、离子膜烧碱等化工产品的生产和销售。,002092.SZ
002093,国脉科技,软件和信息技术服务业,福建省,福州市,电信网络技术服务和系统集成业务。,002093.SZ
002094,青岛金王,化学原料及化学制品制造业,山东省,即墨市,新材料蜡烛制品和相关工艺制品的开发、生产和销售。,002094.SZ
002095,生意宝,互联网和相关服务,浙江省,杭州市,互联网行业信息服务、行业电子商务、行业应用软件开发.,002095.SZ
002096,易普力,化学原料及化学制品制造业,湖南省,永州市,工业炸药、工业导火索的生产和销售。,002096.SZ
002097,山河智能,专用设备制造业,湖南省,长沙市,生产销售液压静力压桩机、旋挖钻机、多功能小型液压挖掘机和一体化潜孔钻机四大系列产品。,002097.SZ
002098,浔兴股份,其他制造业,福建省,晋江市,拉链、模具、金属及塑料冲压铸件、拉链配件的生产。,002098.SZ
002099,海翔药业,医药制造业,浙江省,台州市,原料药及医药中间体的制造和销售。,002099.SZ
002100,天康生物,农副食品加工业,新疆维吾尔自治区,乌鲁木齐市,饲料及以兽用生物制品为主的兽药的生产、销售。,002100.SZ
002101,广东鸿图,汽车制造业,广东省,肇庆市,汽车类、通讯设备类、自动扶梯梯级类和机电类精密铝合金压铸件的开发、设计、生产和销售。,002101.SZ
002102,冠福股份,医药制造业,湖北省,荆州市,日用陶瓷等家用品的开发、生产和销售。,002102.SZ
002103,广博股份,商务服务业,浙江省,宁波市,以纸制品文具为主的文化用品的生产和销售。,002103.SZ
002104,恒宝股份,计算机、通信和其他电子设备制造业,江苏省,丹阳市,磁条卡、密码卡和IC 卡等卡类产品及其相关操作系统（COS）和票证产品的研发、生产和销售。,002104.SZ
002105,信隆健康,铁路、船舶、航空航天和其它运输设备制造业,广东省,深圳市,自行车零配件、运动器材和康复器材的开发、生产和销售。,002105.SZ
